2021-08-20,46756.7,49343.3,46646.8,49324.0,83190.0,0.054900000000000004
2021-08-21,49330.0,49719.1,48293.5,48875.8,18200.0,-0.0091
2021-08-22,48870.4,49480.3,48151.0,49254.5,49320.0,0.0077
2021-08-23,49255.4,50498.8,49038.6,49539.7,75370.0,0.0058
2021-08-24,49532.5,49847.4,47623.6,47714.7,74260.0,-0.0368
2021-08-25,47707.4,49230.2,47163.3,48994.5,63540.0,0.0268
2021-08-26,48994.4,49347.8,46360.4,46831.6,73790.0,-0.0441
2021-08-27,46830.2,49142.0,46371.5,49064.3,62470.0,0.04769999999999999
2021-08-28,49062.8,49289.4,48428.5,48897.1,36730.0,-0.0034000000000000002
2021-08-29,48899.7,49621.7,47870.1,48777.4,47620.0,-0.0024
2021-08-30,48777.1,48886.0,46876.9,46992.7,61680.0,-0.0366
2021-08-31,46989.1,48217.0,46709.3,47130.4,71480.0,0.0029
2021-09-01,47129.2,49121.0,46533.1,48819.4,74380.0,0.0358
2021-09-02,48817.8,50355.3,48612.9,49274.3,80210.0,0.009300000000000001
2021-09-03,49269.5,51008.8,48377.3,49999.0,88080.0,0.0147
2021-09-04,49999.3,50534.6,49461.4,49918.4,48140.0,-0.0016
2021-09-05,49918.7,51878.2,49492.4,51768.6,57300.0,0.0371
2021-09-06,51769.4,52726.2,51002.8,52672.1,69460.0,0.0175
2021-09-07,52674.2,52885.3,43072.4,46779.6,187560.0,-0.1119
2021-09-08,46774.1,47316.9,44493.7,46061.4,100480.0,-0.0154
2021-09-09,46057.6,47305.7,45609.0,46385.6,73630.0,0.006999999999999999
2021-09-10,46385.9,47021.6,44283.6,44842.8,75620.0,-0.0333
2021-09-11,44844.9,45975.6,44766.6,45161.9,41580.0,0.0070999999999999995
2021-09-12,45162.6,46386.4,44755.2,46062.3,44520.0,0.0199
2021-09-13,46060.8,46807.7,43463.2,44949.5,96150.0,-0.0242
2021-09-14,44950.2,47247.6,44718.7,47077.5,65330.0,0.0473
2021-09-15,47070.8,48436.5,46743.9,48130.6,63400.0,0.022400000000000003
2021-09-16,48132.3,48480.6,47040.3,47748.0,60910.0,-0.008
2021-09-17,47748.2,48155.9,46788.8,47282.8,50160.0,-0.0097
2021-09-18,47283.9,48761.0,47070.5,48306.7,43640.0,0.0217
2021-09-19,48299.9,48341.9,46866.6,47238.7,41980.0,-0.022099999999999998
2021-09-20,47240.8,47323.9,42547.1,42870.6,77960.0,-0.0925
2021-09-21,43012.3,43619.3,39646.8,40651.3,142550.0,-0.0518
2021-09-22,40660.8,43976.7,40585.7,43321.6,101400.0,0.06570000000000001
2021-09-23,43550.7,44916.5,43090.1,44569.9,21290.0,0.023399999999999997
2021-09-24,44867.4,45112.0,40908.5,42969.7,128900.0,-0.042300000000000004
2021-09-25,42818.7,42959.3,41714.5,42712.6,48030.0,-0.0025
2021-09-26,42685.8,43907.3,40786.6,43685.5,65910.0,0.023399999999999997
2021-09-27,43200.9,44293.2,42620.1,43186.3,53750.0,-0.0004
2021-09-28,42169.9,42758.8,40906.4,41022.3,60010.0,-0.0273
2021-09-29,41023.1,42571.2,40815.0,41178.5,50110.0,0.0038
2021-09-30,41534.5,44101.2,41416.7,43688.3,64019.99999999999,0.0518
2021-10-01,43824.4,48435.2,43292.9,48338.4,92870.0,0.10300000000000001
2021-10-02,48147.2,48306.9,47451.7,47666.9,39820.0,-0.01
2021-10-03,47665.4,49165.2,47123.0,48107.1,42460.0,0.0092
2021-10-04,48200.4,49481.7,46958.6,49227.3,66920.0,0.0213
2021-10-05,49229.5,51872.4,49060.1,51401.1,76380.0,0.044199999999999996
2021-10-06,51470.0,55369.1,50439.5,54987.0,113450.0,0.0683
2021-10-07,55325.2,55325.6,53476.4,53783.9,75680.0,-0.0278
2021-10-08,53785.5,55977.9,53659.3,54151.5,64019.99999999999,0.0068000000000000005
2021-10-09,53924.1,55430.8,53711.7,54931.2,61850.0,0.0189
2021-10-10,54942.5,56432.2,54100.8,54719.7,102350.0,-0.0040999999999999995
2021-10-11,54686.9,57814.1,54457.8,57477.3,73840.0,0.051
2021-10-12,57480.6,57635.7,54155.4,56205.2,73280.0,-0.022099999999999998
2021-10-13,56014.5,57697.4,54314.4,57380.1,73620.0,0.024399999999999998
2021-10-14,57370.4,58506.5,56866.8,57606.6,60420.0,0.0039000000000000003
2021-10-15,57348.2,62892.8,56874.8,61672.5,121480.0,0.0754
2021-10-16,61669.2,62329.2,60161.9,60585.9,52420.0,-0.0176
2021-10-17,60865.5,61651.4,59143.4,61527.5,53390.0,0.0109
2021-10-18,61525.8,62623.6,60026.9,61716.5,81640.0,0.0031
2021-10-19,62030.2,64329.0,61451.0,64114.0,78570.0,0.0332
2021-10-20,64276.9,66967.1,63543.7,66212.4,81010.0,0.0301
2021-10-21,66004.6,66616.9,62271.1,62781.0,103800.0,-0.048499999999999995
2021-10-22,62200.8,63699.7,60055.7,60539.4,77820.0,-0.0269
2021-10-23,60693.2,61728.7,59738.3,61337.7,36770.0,0.010700000000000001
2021-10-24,61308.2,61469.9,59523.7,60998.7,42700.0,-0.0051
2021-10-25,60864.3,63694.8,60655.8,62778.0,50830.0,0.031400000000000004
2021-10-26,63067.5,63275.1,60081.5,60566.3,51140.0,-0.0397
2021-10-27,60312.5,61452.9,58112.6,58645.0,91260.0,-0.0276
2021-10-28,58437.2,62251.3,58128.1,60695.5,86430.0,0.038599999999999995
2021-10-29,60579.9,62952.2,60322.2,62419.9,65990.0,0.030299999999999997
2021-10-30,62245.0,62338.5,60786.0,61467.8,38170.0,-0.0125
2021-10-31,61842.2,62393.7,60005.7,61426.9,51720.0,-0.0067
2021-11-01,61310.1,62430.1,59612.7,61059.6,60920.0,-0.0040999999999999995
2021-11-02,60912.2,64256.4,60651.5,63221.7,65260.00000000001,0.0379
2021-11-03,63223.5,63508.6,60883.0,62878.4,62360.0,-0.0054
2021-11-04,62915.4,63077.6,60742.9,61246.9,50280.0,-0.026600000000000002
2021-11-05,61411.5,62560.3,60742.4,61262.8,44300.0,-0.0024
2021-11-06,60973.2,61543.2,60093.6,61399.9,35240.0,0.006999999999999999
2021-11-07,61483.8,63074.7,61347.2,62860.7,32940.0,0.022400000000000003
2021-11-08,63276.4,66510.1,63276.4,66122.9,73380.0,0.045
2021-11-09,67528.7,68493.3,66334.9,67316.2,72790.0,-0.0031
2021-11-10,66942.6,68990.6,62951.3,64557.0,93320.0,-0.0351
2021-11-11,64922.8,65583.3,64121.9,65098.9,53140.0,0.0026
2021-11-12,64782.6,65449.7,62309.7,64134.5,63270.0,-0.0104
2021-11-13,64133.3,64906.0,63381.4,64269.1,30960.0,0.0021
2021-11-14,64397.2,65508.2,63608.3,65508.2,33980.0,0.0172
2021-11-15,65514.9,66311.2,63517.9,63523.6,55400.0,-0.030299999999999997
2021-11-16,63605.1,63605.6,58655.9,60511.5,114480.0,-0.048499999999999995
2021-11-17,60074.2,60814.5,58531.9,59799.6,73470.0,-0.0048
2021-11-18,60368.2,60936.9,56737.8,57192.1,96490.0,-0.0526
2021-11-19,56908.3,58335.9,55626.3,57853.7,78210.0,0.0158
2021-11-20,58080.8,59660.4,57435.3,59644.6,43830.0,0.0269
2021-11-21,59724.0,60002.6,58528.3,59423.7,40100.0,-0.0049
2021-11-22,58719.7,59288.3,55656.8,56212.7,76150.0,-0.0426
2021-11-23,56304.8,57855.1,55542.5,57573.2,72480.0,0.0225
2021-11-24,57559.4,57697.4,55910.6,57180.6,55420.0,-0.0068000000000000005
2021-11-25,57167.1,59387.3,57029.8,58688.8,57040.0,0.0265
2021-11-26,58937.3,59151.1,53533.5,54287.0,102510.0,-0.0789
2021-11-27,53747.2,55280.3,53654.3,54648.7,41230.0,0.0171
2021-11-28,54758.0,56728.3,53448.3,56452.1,44230.0,0.0308
2021-11-29,57288.1,58855.2,56726.7,58259.8,62190.0,0.0169
2021-11-30,57795.2,59174.4,55936.9,57252.3,74190.0,-0.009399999999999999
2021-12-01,56891.7,59064.3,56496.5,57210.3,66750.0,0.0058
2021-12-02,57207.8,57377.5,55807.9,56722.2,54730.0,-0.0085
2021-12-03,56495.2,57543.6,52008.9,53631.5,89200.0,-0.0507
2021-12-04,53620.7,53847.2,42587.8,48719.2,166490.0,-0.0916
2021-12-05,49196.4,49689.3,47797.8,49100.8,71610.0,-0.0019
2021-12-06,49412.1,50800.2,47237.9,50737.5,88340.0,0.027000000000000003
2021-12-07,50547.4,51918.6,50146.9,50209.0,58030.0,-0.006999999999999999
2021-12-08,50596.6,51204.7,48700.7,50473.9,55590.0,-0.0024
2021-12-09,50477.6,50790.2,47341.9,47596.6,58690.0,-0.057
2021-12-10,47591.7,49974.8,47007.1,47137.2,68060.0,-0.0097
2021-12-11,47138.4,49487.0,46834.0,49314.5,45230.0,0.0462
2021-12-12,49332.5,50779.2,48670.5,50081.0,40300.0,0.0155
2021-12-13,50075.9,50196.1,45848.2,46993.7,78610.0,-0.0616
2021-12-14,46709.8,48635.0,46338.3,48303.0,62520.0,0.0342
2021-12-15,48366.2,49477.9,46572.6,48871.5,80280.0,0.0104
2021-12-16,48876.6,49387.8,47544.3,47828.3,49060.0,-0.0213
2021-12-17,47630.4,47997.2,45523.8,45807.6,66270.0,-0.0382
2021-12-18,46171.8,47330.2,45513.4,46856.2,36930.0,0.0148
2021-12-19,46855.7,48270.2,46438.4,46704.5,44050.0,-0.0032
2021-12-20,46703.4,47488.9,45577.3,46895.2,57530.0,0.0040999999999999995
2021-12-21,46900.1,49306.1,46654.0,49035.4,57320.0,0.045599999999999995
2021-12-22,48898.7,49540.3,48449.7,48599.7,40890.0,-0.0062
2021-12-23,48599.6,51355.6,48053.4,50769.2,55650.0,0.0446
2021-12-24,50807.4,51795.3,50428.4,50767.9,46070.0,-0.0007000000000000001
2021-12-25,50789.6,51140.2,50196.8,50879.6,25960.0,0.0018
2021-12-26,50404.0,51002.6,49527.0,50831.4,32310.000000000004,0.0084
2021-12-27,50783.6,52016.3,50459.0,51153.3,42760.0,0.0074
2021-12-28,50703.4,50703.8,47345.7,47545.2,74390.0,-0.061799999999999994
2021-12-29,47548.4,48121.7,46127.8,46461.7,63920.0,-0.022799999999999997
2021-12-30,46470.7,47901.4,46003.0,47233.1,66590.0,0.0166
2021-12-31,47123.3,48553.9,45693.6,46219.5,58180.0,-0.0192
2022-01-01,46217.5,47917.6,46217.5,47738.0,31240.0,0.0329
2022-01-02,47738.7,47944.9,46718.2,47146.4,26700.0,-0.0124
2022-01-03,47293.9,47556.0,45704.0,46430.2,41060.0,-0.018600000000000002
2022-01-04,46435.7,47505.4,45602.1,45837.3,55590.0,-0.0128
2022-01-05,45833.1,47019.4,42535.1,43425.9,83740.0,-0.0526
2022-01-06,43431.6,43772.3,42481.1,43097.5,63080.0,-0.0076
2022-01-07,43097.9,43127.7,40810.0,41546.7,88360.0,-0.036000000000000004
2022-01-08,41551.3,42304.4,40574.3,41672.0,52540.0,0.003
2022-01-09,41681.2,42764.4,41260.9,42422.6,37220.0,0.018000000000000002
2022-01-10,41848.9,42243.8,39697.0,41682.3,86010.0,-0.004
2022-01-11,41829.1,43090.2,41287.6,42733.2,61780.0,0.0215
2022-01-12,42735.0,44243.6,42476.7,43874.2,53430.0,0.026699999999999998
2022-01-13,43900.0,44404.7,42337.5,42560.0,53420.0,-0.0305
2022-01-14,42562.2,43435.1,41848.7,43232.8,51080.0,0.0158
2022-01-15,43073.6,43777.9,42586.1,43348.4,30970.0,0.0064
2022-01-16,43079.2,43462.0,42643.3,43187.9,28940.0,0.0021
2022-01-17,43080.5,43179.6,41559.4,41598.7,39460.0,-0.0344
2022-01-18,42209.9,42674.2,41300.7,42364.6,47320.0,0.0037
2022-01-19,42365.3,42558.0,41160.9,41817.0,54070.0,-0.0129
2022-01-20,41683.6,43487.1,41060.7,41258.5,56570.0,-0.0101
2022-01-21,40698.1,41104.6,35503.9,36475.5,155800.0,-0.1041
2022-01-22,36467.7,36749.8,34116.0,35075.2,138090.0,-0.0384
2022-01-23,35072.9,36513.0,34655.2,36269.5,70430.0,0.034
2022-01-24,36268.6,37424.0,32985.6,36686.3,153770.0,0.0115
2022-01-25,36691.3,37501.8,35729.3,36950.6,79680.0,0.0072
2022-01-26,36962.3,38862.6,36280.0,36414.8,105320.0,-0.014499999999999999
2022-01-27,36800.1,37215.4,35543.2,37164.3,83520.0,0.009899999999999999
2022-01-28,37195.6,37995.9,36176.5,37745.1,69450.0,0.015600000000000001
2022-01-29,37736.5,38663.7,37350.2,38170.8,42770.0,0.0113
2022-01-30,38167.5,38313.3,37390.6,37917.7,34100.0,-0.0066
2022-01-31,37923.8,38701.4,36672.8,38498.6,61270.0,0.015300000000000001
2022-02-01,38475.6,39230.0,38037.9,38709.7,55200.0,0.0055000000000000005
2022-02-02,38711.2,38853.8,36682.3,36890.2,53740.0,-0.047
2022-02-03,36890.2,37304.3,36297.3,37287.8,50350.0,0.0108
2022-02-04,37287.8,41689.0,37041.1,41567.6,95490.0,0.1148
2022-02-05,41566.5,41899.8,40963.3,41412.1,46320.0,-0.0037
2022-02-06,41411.9,42614.8,41176.3,42392.2,31200.0,0.023700000000000002
2022-02-07,42385.2,44468.3,41695.4,43833.9,76600.0,0.034
2022-02-08,43833.9,45399.8,42705.0,44038.2,92880.0,0.004699999999999999
2022-02-09,44038.2,44800.4,43163.0,44388.9,50920.0,0.008
2022-02-10,44388.9,45755.2,43242.5,43521.0,89690.0,-0.0196
2022-02-11,43519.3,43915.1,42023.4,42388.4,69950.0,-0.026000000000000002
2022-02-12,42388.4,43006.4,41776.8,42205.2,37880.0,-0.0043
2022-02-13,42205.5,42725.1,41880.1,42061.1,25880.0,-0.0034000000000000002
2022-02-14,42061.1,42786.5,41591.3,42645.4,53250.0,0.0139
2022-02-15,42550.3,44722.6,42460.1,44544.4,56340.0,0.046900000000000004
2022-02-16,44540.9,44552.9,43377.6,43883.6,41400.0,-0.0148
2022-02-17,43885.5,44167.1,40103.8,40552.8,72630.0,-0.0759
2022-02-18,40532.5,40935.5,39505.0,40000.1,64959.99999999999,-0.013600000000000001
2022-02-19,40000.1,40434.3,39666.6,39945.7,26120.0,-0.0014000000000000002
2022-02-20,40089.6,40120.3,38042.2,38355.0,47920.0,-0.0433
2022-02-21,38355.0,39444.1,36868.9,37017.7,91820.0,-0.0349
2022-02-22,37018.3,38414.9,36399.6,38248.2,82750.0,0.0332
2022-02-23,38248.2,39194.5,37168.3,37185.8,63170.0,-0.0278
2022-02-24,37250.2,39351.6,34357.4,38339.2,180470.0,0.029900000000000003
2022-02-25,38339.2,39683.7,38042.6,39209.6,83780.0,0.0227
2022-02-26,39221.6,40094.5,38639.1,39115.5,41550.0,-0.0024
2022-02-27,39116.6,39838.5,37062.3,37689.1,66140.0,-0.0365
2022-02-28,37707.2,43977.8,37458.9,43188.2,108070.0,0.1459
2022-03-01,43187.2,44900.5,42876.6,44420.3,90670.0,0.0285
2022-03-02,44420.3,45294.2,43361.3,43976.5,82120.0,-0.01
2022-03-03,43912.8,44077.2,41840.8,42463.0,74110.0,-0.033
2022-03-04,42463.0,42848.7,38594.9,39142.7,3210000000.0,-0.0782
2022-03-05,39142.8,39600.2,38626.1,39336.8,1700000000.0,0.005
2022-03-06,39396.3,39668.1,38115.0,38403.1,1930000000.0,-0.0252
2022-03-07,38420.6,39532.0,37182.1,38043.9,3030000000.0,-0.009399999999999999
2022-03-08,38020.6,39351.5,37886.6,38744.8,2670000000.0,0.0189
2022-03-09,38731.5,42538.5,38663.3,41929.0,3600000000.0,0.08220000000000001
2022-03-10,41933.9,42029.1,38603.5,39416.3,3620000000.0,-0.0599
2022-03-11,39422.5,40177.0,38236.4,38730.2,2790000000.0,-0.0174
2022-03-12,38730.2,39355.3,38666.5,38814.3,1110000000.0,0.0022
2022-03-13,38813.2,39272.3,37603.4,37792.4,1550000000.0,-0.0263
2022-03-14,37789.5,39914.3,37613.6,39671.1,2330000000.0,0.049699999999999994
2022-03-15,39673.0,39854.7,38220.9,39285.7,2250000000.0,-0.0097
2022-03-16,39282.5,41701.6,38953.2,41118.7,4470000000.0,0.0467
2022-03-17,41118.7,41406.0,40557.8,40914.8,1900000000.0,-0.005
2022-03-18,40914.6,42308.4,40234.8,41767.8,2310000000.0,0.0208
2022-03-19,41768.0,42386.0,41529.6,42233.0,224590000.0,0.0111
2022-03-20,42241.0,42301.0,40922.0,41276.0,308450000.0,-0.0227
2022-03-21,41282.0,41532.0,40530.0,41022.0,406620000.0,-0.0062
2022-03-22,41022.0,43327.9,40893.0,42373.0,537060000.0,0.0329
2022-03-23,42373.0,43027.0,41795.0,42912.0,433960000.0,0.0127
2022-03-24,42911.0,44251.0,42658.0,44013.0,491660000.0,0.025699999999999997
2022-03-25,44013.0,45112.0,43622.0,44331.0,494090000.0,0.0072
2022-03-26,44331.0,44818.0,44090.0,44548.0,196300000.0,0.0049
2022-03-27,44542.0,46947.0,44445.0,46859.0,388790000.0,0.0519
2022-03-28,46859.0,48199.0,46672.0,47105.0,610270000.0,0.0052
2022-03-29,47126.0,48127.0,47029.0,47449.0,478820000.0,0.0073
2022-03-30,47449.0,47714.0,46601.0,47075.0,467760000.0,-0.0079
2022-03-31,47071.0,47624.0,45529.0,45736.0,503710000.0,-0.028399999999999998
2022-04-01,45529.0,46728.0,44261.0,46329.0,648270000.0,0.0177
2022-04-02,46299.0,47212.0,45641.0,45811.0,345930000.0,-0.0105
2022-04-03,45813.0,47435.0,45554.0,46407.0,398860000.0,0.013000000000000001
2022-04-04,46407.0,46599.0,45152.0,46401.0,493420000.0,-0.0001
2022-04-05,46614.0,47201.0,45388.0,45506.0,421110000.0,-0.0241
2022-04-06,45494.0,45519.0,43122.0,43173.0,649520000.0,-0.0513
2022-04-07,43166.0,43893.0,42747.0,43545.0,402100000.0,0.0086
2022-04-08,43450.0,43979.0,42113.0,42275.0,467830000.0,-0.027000000000000003
2022-04-09,42275.0,42809.0,42129.0,42767.0,165160000.0,0.0116
2022-04-10,42760.0,43421.0,41884.0,42138.0,255830000.0,-0.0147
2022-04-11,42144.0,42418.0,39202.0,39497.0,608380000.0,-0.06269999999999999
2022-04-12,39507.0,40678.0,39265.0,40078.0,468270000.0,0.0147
2022-04-13,40072.0,41515.0,39581.0,41133.0,406700000.0,0.0263
2022-04-14,41133.0,41494.0,39585.0,39972.0,293760000.0,-0.0282
2022-04-15,39936.0,40850.0,39781.0,40560.0,233090000.0,0.015600000000000001
2022-04-16,40571.0,40691.0,40003.0,40558.0,149170000.0,-0.0
2022-04-17,40382.0,40599.0,39561.0,39703.0,210010000.0,-0.0168
2022-04-18,39700.0,41095.0,38577.0,40803.0,484260000.0,0.0277
